order_id,order_date,customer_id,customer_segment,region,country,city,category,product,channel,payment_method,fulfillment_status,quantity,unit_price,discount_pct,revenue,cost,profit
ORD-001394,2025-11-27,CUST-1035,Distributor,Central,United States,Denver,Wellness,Immunity Gummies,Retail Store,Bank Transfer,Delivered,8,19.13,0.05,145.39,57.66,87.73
ORD-001395,2025-06-14,CUST-1577,Retail,Central,United States,Kansas City,Prescription,NeuroCalm Plus,Sales Rep,Insurance,Delivered,8,45.27,0.08,333.19,159.92,173.27
ORD-001396,2026-03-13,CUST-1447,Clinic,Central,Mexico,Guadalajara,OTC,DigestWell Caps,Partner,Insurance,Delivered,6,17.1,0.05,97.47,36.66,60.81
ORD-001397,2025-06-27,CUST-1181,Distributor,Central,United States,Kansas City,OTC,AllerFree Spray,Retail Store,Insurance,Cancelled,3,17.05,0.05,0,0.0,0.0
ORD-001398,2025-04-10,CUST-1610,Retail,North,Canada,Toronto,Prescription,CardioRelief 10mg,Partner,Bank Transfer,Cancelled,2,45.3,0.03,0,0.0,0.0
ORD-001399,2025-02-01,CUST-1376,Retail,Central,United States,Kansas City,Prescription,NeuroCalm Plus,Retail Store,Card,Delivered,1,41.91,0.05,39.81,16.88,22.94
ORD-001400,2026-03-29,CUST-1119,Retail,North,United States,Chicago,Prescription,RespiraClear,Retail Store,Insurance,Delivered,4,32.21,0.03,124.97,54.85,70.12
ORD-001401,2025-01-12,CUST-1030,Clinic,South,Mexico,Monterrey,Wellness,Immunity Gummies,Retail Store,Card,Returned,8,19.95,0.12,35.11,13.83,21.28
ORD-001402,2025-09-01,CUST-1160,Distributor,South,United States,Austin,OTC,AllerFree Spray,Online,Bank Transfer,Cancelled,3,19.92,0.1,0,0.0,0.0
ORD-001403,2025-02-21,CUST-1510,Distributor,South,United States,Miami,OTC,AllerFree Spray,Retail Store,Card,Returned,9,19.6,0.12,38.81,15.67,23.14
ORD-001404,2025-07-26,CUST-1455,Distributor,South,Mexico,Monterrey,Prescription,GlucoBalance XR,Partner,Wallet,Cancelled,11,57.02,0.03,0,0.0,0.0
ORD-001405,2024-06-04,CUST-1047,Retail,Central,Mexico,Guadalajara,OTC,DigestWell Caps,Online,Insurance,Returned,2,14.58,0,7.29,2.61,4.68
ORD-001406,2026-04-06,CUST-1698,Distributor,North,United States,New York,Wellness,Protein Plus Sachets,Online,Bank Transfer,Cancelled,2,32.4,0.03,0,0.0,0.0
ORD-001407,2024-10-01,CUST-1587,Retail,West,United States,Seattle,Wellness,Vitamin D3 Drops,Retail Store,Card,Delivered,7,21.32,0.05,141.78,52.88,88.9
ORD-001408,2024-11-16,CUST-1354,Clinic,Central,Mexico,Guadalajara,Wellness,OmegaCare Softgels,Partner,Insurance,Returned,1,26.99,0.03,6.55,2.7,3.85
ORD-001409,2026-03-09,CUST-1382,Retail,South,Mexico,Monterrey,Wellness,Protein Plus Sachets,Retail Store,Insurance,Cancelled,8,35.45,0.05,0,0.0,0.0
ORD-001410,2025-01-19,CUST-1001,Retail,South,United States,Austin,Wellness,OmegaCare Softgels,Retail Store,Insurance,Returned,4,33.29,0.1,29.96,12.8,17.16
ORD-001411,2024-08-29,CUST-1050,Retail,South,United States,Miami,OTC,DigestWell Caps,Online,Wallet,Returned,6,17.92,0.08,24.73,8.51,16.22
ORD-001412,2024-11-10,CUST-1127,Hospital,Central,Mexico,Guadalajara,Prescription,GlucoBalance XR,Sales Rep,Bank Transfer,Cancelled,4,54.49,0,0,0.0,0.0
ORD-001413,2026-05-25,CUST-1645,Clinic,South,Mexico,Monterrey,OTC,AllerFree Spray,Retail Store,Wallet,Delivered,2,20.13,0.08,37.04,14.45,22.59
ORD-001414,2024-10-13,CUST-1156,Hospital,West,United States,San Diego,Devices,BP Monitor,Online,Bank Transfer,Delivered,3,73.61,0.03,214.21,106.14,108.07
ORD-001415,2025-12-26,CUST-1646,Retail,North,Canada,Toronto,Devices,Digital Thermometer,Sales Rep,Bank Transfer,Delivered,3,28.72,0.12,75.82,26.99,48.84
ORD-001416,2025-05-12,CUST-1248,Retail,Central,United States,Denver,Prescription,NeuroCalm Plus,Partner,Wallet,Cancelled,4,41.07,0,0,0.0,0.0
ORD-001417,2026-05-02,CUST-1685,Retail,North,Canada,Toronto,Devices,Pulse Oximeter,Online,Insurance,Returned,8,51.28,0.03,99.48,36.65,62.83
ORD-001418,2025-01-12,CUST-1293,Hospital,North,Canada,Toronto,Prescription,NeuroCalm Plus,Online,Wallet,Delivered,7,50.22,0.12,309.36,129.35,180.01
ORD-001419,2024-07-17,CUST-1178,Retail,West,United States,San Diego,Prescription,RespiraClear,Partner,Card,Returned,6,34.01,0.1,45.91,17.54,28.38
ORD-001420,2025-05-04,CUST-1093,Retail,West,United States,Seattle,OTC,DigestWell Caps,Partner,Wallet,Delivered,7,17.34,0.1,109.24,40.89,68.36
ORD-001421,2024-08-01,CUST-1172,Hospital,West,United States,San Diego,Wellness,OmegaCare Softgels,Online,Wallet,Delivered,8,33.29,0.03,258.33,100.13,158.2
ORD-001422,2026-04-09,CUST-1585,Distributor,North,Canada,Toronto,Devices,Digital Thermometer,Retail Store,Bank Transfer,Delivered,3,22.27,0,66.81,23.6,43.21
ORD-001423,2024-07-08,CUST-1495,Hospital,Central,United States,Kansas City,Wellness,Protein Plus Sachets,Retail Store,Bank Transfer,Returned,8,29.59,0.03,57.4,24.96,32.44
ORD-001424,2025-09-15,CUST-1486,Clinic,South,United States,Miami,Prescription,GlucoBalance XR,Partner,Wallet,Delivered,6,54.72,0.1,295.49,139.65,155.84
ORD-001425,2025-05-03,CUST-1592,Retail,West,United States,Seattle,OTC,PainEase Tablets,Online,Insurance,Returned,5,11.67,0.1,13.13,4.59,8.54
ORD-001426,2024-06-25,CUST-1289,Retail,South,United States,Austin,Prescription,CardioRelief 10mg,Retail Store,Wallet,Delivered,6,38.04,0.08,209.98,87.0,122.98
ORD-001427,2025-12-27,CUST-1780,Clinic,Central,United States,Denver,Wellness,Immunity Gummies,Online,Wallet,Returned,8,19.98,0.05,37.96,14.15,23.82
ORD-001428,2025-08-04,CUST-1034,Hospital,Central,Mexico,Guadalajara,OTC,AllerFree Spray,Online,Insurance,Delivered,4,16.86,0.05,64.07,24.06,40.01
ORD-001429,2025-09-25,CUST-1278,Retail,North,United States,Chicago,Devices,Digital Thermometer,Online,Wallet,Delivered,4,21.61,0.12,76.07,24.64,51.42
ORD-001430,2024-10-19,CUST-1379,Retail,Central,United States,Denver,Wellness,Protein Plus Sachets,Retail Store,Wallet,Delivered,7,29.65,0.03,201.32,82.2,119.13
ORD-001431,2025-07-29,CUST-1321,Retail,West,United States,San Diego,Wellness,OmegaCare Softgels,Retail Store,Insurance,Returned,4,30.44,0.03,29.53,13.37,16.16
ORD-001432,2025-02-09,CUST-1299,Distributor,Central,United States,Kansas City,Devices,BP Monitor,Retail Store,Bank Transfer,Returned,10,74.14,0.05,176.08,85.85,90.23
ORD-001433,2026-01-25,CUST-1264,Hospital,North,United States,Chicago,Prescription,NeuroCalm Plus,Retail Store,Insurance,Cancelled,4,57.92,0.03,0,0.0,0.0
ORD-001434,2024-06-18,CUST-1175,Distributor,South,Mexico,Monterrey,OTC,AllerFree Spray,Sales Rep,Bank Transfer,Delivered,17,19.22,0.12,287.53,112.75,174.78
ORD-001435,2026-01-11,CUST-1008,Hospital,Central,United States,Denver,Prescription,NeuroCalm Plus,Retail Store,Wallet,Delivered,5,42.85,0.03,207.82,87.59,120.23
ORD-001436,2025-11-14,CUST-1422,Clinic,North,United States,Chicago,Prescription,GlucoBalance XR,Retail Store,Insurance,Delivered,6,59.64,0.12,314.9,152.97,161.93
ORD-001437,2026-01-02,CUST-1151,Retail,South,United States,Austin,OTC,PainEase Tablets,Online,Bank Transfer,Delivered,7,13.43,0.08,86.49,31.42,55.06
ORD-001438,2024-12-26,CUST-1541,Distributor,South,Mexico,Monterrey,OTC,ColdAway Syrup,Online,Wallet,Delivered,15,15.11,0.08,208.52,79.44,129.08
ORD-001439,2026-01-09,CUST-1565,Hospital,Central,United States,Denver,Prescription,NeuroCalm Plus,Retail Store,Insurance,Delivered,4,52.63,0.05,199.99,92.96,107.03
ORD-001440,2025-12-16,CUST-1187,Retail,Central,United States,Kansas City,Prescription,NeuroCalm Plus,Online,Bank Transfer,Cancelled,6,42.25,0.03,0,0.0,0.0
ORD-001441,2025-03-27,CUST-1019,Distributor,South,United States,Austin,Wellness,OmegaCare Softgels,Online,Insurance,Returned,6,25.57,0.03,37.2,16.02,21.19
ORD-001442,2025-12-06,CUST-1724,Clinic,Central,Mexico,Guadalajara,Prescription,RespiraClear,Partner,Bank Transfer,Returned,1,29.64,0.12,6.52,2.59,3.93
ORD-001443,2026-03-25,CUST-1269,Distributor,Central,Mexico,Guadalajara,OTC,AllerFree Spray,Online,Bank Transfer,Delivered,16,17.08,0.05,259.62,91.78,167.84
ORD-001444,2024-07-19,CUST-1287,Retail,South,United States,Miami,Devices,BP Monitor,Online,Wallet,Delivered,3,63.6,0.1,171.72,80.38,91.34
ORD-001445,2024-12-21,CUST-1239,Clinic,Central,United States,Kansas City,OTC,PainEase Tablets,Partner,Card,Delivered,4,10.81,0.03,41.94,14.54,27.4
ORD-001446,2024-06-11,CUST-1479,Hospital,West,United States,San Diego,Prescription,GlucoBalance XR,Online,Wallet,Delivered,4,52.74,0.03,204.63,92.39,112.25
ORD-001447,2025-08-12,CUST-1768,Retail,Central,United States,Kansas City,Prescription,CardioRelief 10mg,Partner,Insurance,Returned,3,39.08,0.1,26.38,11.54,14.84
ORD-001448,2024-11-25,CUST-1499,Clinic,South,United States,Miami,Prescription,CardioRelief 10mg,Online,Bank Transfer,Delivered,4,45.2,0.1,162.72,72.99,89.73
ORD-001449,2024-10-09,CUST-1595,Distributor,West,Canada,Vancouver,Prescription,GlucoBalance XR,Partner,Card,Delivered,18,56.73,0,1021.14,514.23,506.91
ORD-001450,2024-07-30,CUST-1265,Clinic,South,Mexico,Monterrey,Prescription,GlucoBalance XR,Online,Wallet,Delivered,8,56.24,0.12,395.93,183.51,212.42
ORD-001451,2025-07-29,CUST-1187,Clinic,Central,Mexico,Guadalajara,Wellness,Vitamin D3 Drops,Retail Store,Insurance,Delivered,2,20.84,0.1,37.51,15.65,21.86
ORD-001452,2026-03-07,CUST-1324,Distributor,South,Mexico,Monterrey,Prescription,NeuroCalm Plus,Retail Store,Card,Returned,5,42.47,0,53.09,22.67,30.42
ORD-001453,2025-11-02,CUST-1192,Clinic,Central,United States,Kansas City,Wellness,Immunity Gummies,Online,Wallet,Delivered,3,22.74,0.08,62.76,22.29,40.47
ORD-001454,2024-10-01,CUST-1354,Retail,South,United States,Austin,OTC,ColdAway Syrup,Online,Wallet,Delivered,8,15.66,0,125.28,43.19,82.09
ORD-001455,2025-03-26,CUST-1360,Distributor,North,United States,Chicago,Wellness,Vitamin D3 Drops,Sales Rep,Card,Returned,2,24.94,0.03,12.1,4.79,7.3
ORD-001456,2025-10-19,CUST-1397,Hospital,West,United States,Seattle,OTC,AllerFree Spray,Partner,Insurance,Delivered,2,19.01,0.03,36.88,14.92,21.96
ORD-001457,2024-10-26,CUST-1701,Retail,South,United States,Austin,Prescription,RespiraClear,Sales Rep,Insurance,Delivered,2,30.2,0.08,55.57,23.44,32.13
ORD-001458,2024-12-18,CUST-1018,Clinic,South,United States,Austin,Wellness,Protein Plus Sachets,Online,Insurance,Cancelled,4,41.44,0.05,0,0.0,0.0
ORD-001459,2024-06-11,CUST-1700,Retail,West,United States,Seattle,OTC,DigestWell Caps,Online,Insurance,Delivered,6,18.88,0.08,104.22,38.03,66.19
ORD-001460,2025-07-12,CUST-1612,Hospital,South,Mexico,Monterrey,Prescription,NeuroCalm Plus,Online,Insurance,Delivered,7,45.65,0.03,309.96,131.89,178.07
ORD-001461,2024-11-11,CUST-1408,Distributor,South,United States,Miami,OTC,AllerFree Spray,Retail Store,Insurance,Delivered,12,20.58,0,246.96,92.62,154.34
ORD-001462,2024-11-02,CUST-1787,Clinic,South,United States,Austin,OTC,PainEase Tablets,Retail Store,Wallet,Delivered,5,11.22,0.05,53.3,19.35,33.95
ORD-001463,2025-01-25,CUST-1157,Clinic,West,United States,San Diego,Prescription,GlucoBalance XR,Partner,Wallet,Returned,7,62.69,0.12,96.54,46.97,49.57
ORD-001464,2026-03-01,CUST-1199,Hospital,South,United States,Austin,Prescription,NeuroCalm Plus,Online,Bank Transfer,Delivered,1,45.78,0.1,41.2,18.07,23.14
ORD-001465,2026-05-23,CUST-1155,Retail,North,United States,New York,Wellness,OmegaCare Softgels,Retail Store,Card,Delivered,3,26.71,0.12,70.51,27.64,42.87
ORD-001466,2026-05-30,CUST-1548,Clinic,North,United States,Chicago,Devices,Pulse Oximeter,Retail Store,Wallet,Delivered,6,54.75,0.08,302.22,121.73,180.49
ORD-001467,2025-02-24,CUST-1689,Clinic,North,United States,New York,Devices,BP Monitor,Online,Card,Delivered,1,74.32,0.05,70.6,33.78,36.83
ORD-001468,2025-08-27,CUST-1794,Distributor,South,Mexico,Monterrey,Prescription,RespiraClear,Sales Rep,Wallet,Returned,17,30.99,0.05,125.12,51.47,73.65
ORD-001469,2025-08-20,CUST-1625,Retail,Central,Mexico,Guadalajara,Wellness,Immunity Gummies,Partner,Bank Transfer,Cancelled,3,17.05,0.12,0,0.0,0.0
ORD-001470,2026-05-08,CUST-1544,Retail,South,United States,Austin,Wellness,Protein Plus Sachets,Online,Bank Transfer,Delivered,2,29.47,0.03,57.17,25.61,31.57
ORD-001471,2026-05-18,CUST-1778,Hospital,West,Canada,Vancouver,Wellness,Vitamin D3 Drops,Retail Store,Wallet,Cancelled,2,21.7,0.1,0,0.0,0.0
ORD-001472,2025-12-15,CUST-1021,Retail,North,Canada,Toronto,OTC,AllerFree Spray,Partner,Bank Transfer,Delivered,1,19.91,0.08,18.32,6.87,11.44
ORD-001473,2025-05-11,CUST-1003,Distributor,North,United States,Chicago,Wellness,Vitamin D3 Drops,Partner,Insurance,Cancelled,7,23.5,0.03,0,0.0,0.0
ORD-001474,2025-12-16,CUST-1427,Retail,South,United States,Miami,Wellness,Immunity Gummies,Retail Store,Bank Transfer,Delivered,1,23.65,0.1,21.29,8.11,13.17
ORD-001475,2025-09-12,CUST-1569,Retail,North,United States,Chicago,Wellness,Vitamin D3 Drops,Partner,Bank Transfer,Delivered,7,25.71,0.03,174.57,64.57,110.0
ORD-001476,2025-10-31,CUST-1768,Clinic,South,United States,Austin,Devices,Nebulizer Kit,Retail Store,Wallet,Delivered,6,59.14,0.12,312.26,144.23,168.03
ORD-001477,2024-06-01,CUST-1160,Hospital,North,United States,New York,Prescription,RespiraClear,Online,Bank Transfer,Delivered,2,31.72,0.12,55.83,22.91,32.92
ORD-001478,2025-05-24,CUST-1064,Hospital,North,Canada,Toronto,Devices,Pulse Oximeter,Retail Store,Wallet,Delivered,3,53.73,0.1,145.07,60.15,84.92
ORD-001479,2025-08-07,CUST-1551,Hospital,Central,United States,Kansas City,Prescription,CardioRelief 10mg,Online,Card,Delivered,6,39.52,0.03,230.01,91.09,138.92
ORD-001480,2025-07-25,CUST-1360,Clinic,South,United States,Austin,Devices,BP Monitor,Retail Store,Wallet,Returned,2,68.65,0.1,30.89,14.65,16.24
ORD-001481,2024-11-02,CUST-1408,Clinic,West,United States,San Diego,OTC,PainEase Tablets,Online,Wallet,Delivered,7,13.72,0.12,84.52,30.82,53.7
ORD-001482,2025-11-02,CUST-1687,Retail,North,United States,New York,Wellness,Immunity Gummies,Online,Wallet,Cancelled,3,22.66,0.03,0,0.0,0.0
ORD-001483,2024-06-24,CUST-1632,Retail,Central,Mexico,Guadalajara,Wellness,Vitamin D3 Drops,Online,Wallet,Cancelled,8,19.09,0.08,0,0.0,0.0
ORD-001484,2025-12-28,CUST-1702,Hospital,North,United States,Chicago,OTC,AllerFree Spray,Retail Store,Wallet,Delivered,1,22.61,0.1,20.35,7.68,12.67
ORD-001485,2026-02-13,CUST-1469,Retail,West,United States,San Diego,Prescription,NeuroCalm Plus,Sales Rep,Insurance,Delivered,5,45.74,0.08,210.4,90.78,119.62
ORD-001486,2025-03-24,CUST-1655,Clinic,Central,United States,Kansas City,Prescription,CardioRelief 10mg,Retail Store,Wallet,Delivered,6,32.24,0.1,174.1,70.87,103.23
ORD-001487,2025-07-14,CUST-1296,Clinic,South,United States,Austin,Devices,BP Monitor,Sales Rep,Card,Delivered,3,77.11,0,231.33,104.65,126.68
ORD-001488,2025-01-13,CUST-1194,Clinic,West,Canada,Vancouver,Prescription,GlucoBalance XR,Online,Card,Delivered,1,67.78,0.1,61.0,29.01,32.0
ORD-001489,2025-12-19,CUST-1457,Hospital,South,Mexico,Monterrey,Prescription,NeuroCalm Plus,Retail Store,Insurance,Delivered,6,48.49,0.03,282.21,117.13,165.08
ORD-001490,2026-04-27,CUST-1208,Retail,North,United States,New York,Devices,Digital Thermometer,Online,Card,Returned,7,21.99,0.1,34.63,11.17,23.47
ORD-001491,2024-12-14,CUST-1301,Retail,Central,United States,Kansas City,Devices,BP Monitor,Online,Wallet,Cancelled,8,83.15,0.12,0,0.0,0.0
ORD-001492,2025-09-27,CUST-1031,Distributor,Central,Mexico,Guadalajara,OTC,ColdAway Syrup,Retail Store,Card,Cancelled,6,13.21,0.12,0,0.0,0.0
ORD-001493,2025-03-05,CUST-1609,Distributor,Central,United States,Kansas City,Wellness,OmegaCare Softgels,Online,Card,Delivered,10,24.76,0.05,235.22,92.97,142.25
ORD-001494,2024-11-16,CUST-1796,Hospital,West,United States,San Diego,OTC,AllerFree Spray,Sales Rep,Bank Transfer,Delivered,5,25.63,0.08,117.9,42.23,75.66
ORD-001495,2024-12-06,CUST-1220,Retail,Central,United States,Kansas City,Prescription,NeuroCalm Plus,Sales Rep,Insurance,Delivered,3,43.14,0,129.42,56.67,72.75
ORD-001496,2025-12-07,CUST-1228,Retail,West,United States,San Diego,OTC,ColdAway Syrup,Sales Rep,Wallet,Delivered,5,18.81,0.05,89.35,31.51,57.84
ORD-001497,2024-10-19,CUST-1170,Retail,South,Mexico,Monterrey,Prescription,CardioRelief 10mg,Online,Card,Delivered,5,36.62,0.05,173.94,71.42,102.52
ORD-001498,2025-09-27,CUST-1474,Clinic,Central,United States,Denver,Prescription,GlucoBalance XR,Sales Rep,Wallet,Delivered,4,55.27,0.12,194.55,86.22,108.33
ORD-001499,2025-12-20,CUST-1174,Retail,South,Mexico,Monterrey,Prescription,NeuroCalm Plus,Online,Insurance,Delivered,6,45.53,0.1,245.86,113.62,132.24
ORD-001500,2025-06-13,CUST-1053,Retail,North,United States,Chicago,Prescription,NeuroCalm Plus,Retail Store,Card,Returned,2,48.1,0,24.05,10.54,13.51
ORD-001501,2025-06-10,CUST-1541,Hospital,West,United States,San Diego,OTC,ColdAway Syrup,Online,Insurance,Delivered,4,15.51,0.03,60.18,20.96,39.22
ORD-001502,2025-09-14,CUST-1341,Hospital,North,United States,Chicago,Prescription,RespiraClear,Partner,Bank Transfer,Cancelled,4,32.31,0.1,0,0.0,0.0
ORD-001503,2024-08-10,CUST-1615,Retail,South,United States,Austin,OTC,ColdAway Syrup,Online,Bank Transfer,Delivered,4,13.17,0.12,46.36,16.75,29.61
ORD-001504,2024-08-09,CUST-1201,Hospital,Central,Mexico,Guadalajara,OTC,ColdAway Syrup,Online,Card,Cancelled,6,14.46,0.08,0,0.0,0.0
ORD-001505,2025-08-30,CUST-1335,Clinic,South,United States,Miami,Prescription,RespiraClear,Online,Bank Transfer,Delivered,5,30.45,0.12,133.98,52.41,81.57
ORD-001506,2026-05-04,CUST-1508,Hospital,North,Canada,Toronto,OTC,ColdAway Syrup,Online,Card,Returned,8,14.32,0.05,27.21,10.37,16.83
ORD-001507,2025-04-14,CUST-1619,Hospital,Central,United States,Denver,Wellness,Protein Plus Sachets,Retail Store,Insurance,Delivered,4,29.55,0.08,108.74,45.06,63.68
ORD-001508,2024-06-30,CUST-1348,Retail,West,United States,San Diego,Devices,Nebulizer Kit,Retail Store,Wallet,Cancelled,1,59.25,0.1,0,0.0,0.0
ORD-001509,2025-12-06,CUST-1174,Clinic,South,Mexico,Monterrey,Prescription,CardioRelief 10mg,Online,Insurance,Delivered,7,44.46,0.05,295.66,135.36,160.3
ORD-001510,2025-10-16,CUST-1532,Retail,Central,Mexico,Guadalajara,OTC,AllerFree Spray,Online,Bank Transfer,Delivered,6,17.91,0.1,96.71,35.86,60.85
ORD-001511,2025-09-17,CUST-1192,Retail,North,United States,New York,Devices,Digital Thermometer,Retail Store,Wallet,Cancelled,2,26.25,0.05,0,0.0,0.0
ORD-001512,2025-05-03,CUST-1778,Clinic,North,United States,Chicago,Devices,Nebulizer Kit,Retail Store,Bank Transfer,Delivered,2,67.56,0.03,131.07,55.69,75.38
ORD-001513,2025-01-01,CUST-1083,Retail,North,United States,New York,OTC,DigestWell Caps,Online,Bank Transfer,Delivered,6,21.06,0.1,113.72,37.35,76.38
ORD-001514,2024-06-24,CUST-1048,Distributor,North,United States,Chicago,Wellness,Protein Plus Sachets,Online,Insurance,Delivered,6,39.5,0.08,218.04,95.45,122.59
ORD-001515,2024-08-31,CUST-1772,Retail,Central,Mexico,Guadalajara,Prescription,RespiraClear,Partner,Wallet,Delivered,6,31.65,0.1,170.91,72.89,98.02
ORD-001516,2024-10-03,CUST-1545,Retail,West,United States,Seattle,Devices,Digital Thermometer,Retail Store,Bank Transfer,Delivered,4,27.03,0,108.12,32.88,75.24
ORD-001517,2025-02-05,CUST-1335,Clinic,West,United States,Seattle,Devices,Nebulizer Kit,Online,Card,Delivered,7,58.13,0,406.91,180.29,226.62
ORD-001518,2025-01-04,CUST-1713,Retail,North,United States,Chicago,Devices,Digital Thermometer,Sales Rep,Wallet,Delivered,8,25.32,0,202.56,71.18,131.38
ORD-001519,2026-02-04,CUST-1633,Retail,South,United States,Miami,Prescription,RespiraClear,Partner,Card,Cancelled,7,31.66,0.03,0,0.0,0.0
ORD-001520,2025-09-05,CUST-1384,Retail,West,United States,San Diego,Wellness,Immunity Gummies,Retail Store,Bank Transfer,Delivered,4,19.61,0.05,74.52,29.16,45.35
ORD-001521,2025-03-25,CUST-1675,Clinic,West,United States,San Diego,OTC,PainEase Tablets,Online,Bank Transfer,Returned,4,12.3,0.12,10.82,3.75,7.08
ORD-001522,2025-12-10,CUST-1004,Retail,Central,United States,Kansas City,Wellness,OmegaCare Softgels,Online,Insurance,Delivered,7,32.67,0.12,201.25,82.88,118.37
ORD-001523,2024-08-10,CUST-1713,Retail,South,Mexico,Monterrey,Devices,BP Monitor,Partner,Wallet,Delivered,7,62.15,0,435.05,204.08,230.97
ORD-001524,2025-07-25,CUST-1038,Hospital,South,United States,Miami,Devices,BP Monitor,Partner,Bank Transfer,Delivered,5,61.58,0.05,292.5,144.53,147.98
ORD-001525,2025-10-12,CUST-1521,Distributor,South,United States,Miami,Wellness,Vitamin D3 Drops,Online,Card,Delivered,14,19.59,0.03,266.03,110.95,155.08
ORD-001526,2026-01-28,CUST-1588,Retail,West,United States,San Diego,Prescription,NeuroCalm Plus,Partner,Card,Delivered,6,60.63,0,363.78,165.67,198.11
ORD-001527,2026-03-04,CUST-1781,Clinic,West,Canada,Vancouver,OTC,DigestWell Caps,Sales Rep,Insurance,Cancelled,1,18.68,0.03,0,0.0,0.0
ORD-001528,2025-05-03,CUST-1272,Clinic,West,United States,San Diego,Devices,Nebulizer Kit,Online,Bank Transfer,Delivered,8,59.62,0.08,438.8,177.31,261.49
ORD-001529,2024-07-06,CUST-1778,Clinic,North,United States,New York,Prescription,RespiraClear,Partner,Card,Delivered,4,32.69,0.03,126.84,52.76,74.08
ORD-001530,2025-01-14,CUST-1460,Clinic,Central,United States,Kansas City,OTC,PainEase Tablets,Online,Card,Cancelled,4,11.04,0.05,0,0.0,0.0
ORD-001531,2025-05-24,CUST-1023,Retail,South,Mexico,Monterrey,Wellness,Vitamin D3 Drops,Online,Bank Transfer,Delivered,4,21.16,0.12,74.48,30.78,43.7
ORD-001532,2025-02-24,CUST-1238,Retail,South,United States,Miami,OTC,DigestWell Caps,Online,Card,Delivered,2,16.68,0.03,32.36,11.98,20.38
ORD-001533,2024-08-07,CUST-1605,Retail,Central,United States,Kansas City,Wellness,Immunity Gummies,Online,Insurance,Delivered,1,16.33,0.12,14.37,5.31,9.06
ORD-001534,2026-03-21,CUST-1316,Retail,South,United States,Miami,Prescription,GlucoBalance XR,Partner,Card,Cancelled,2,46.62,0.08,0,0.0,0.0
